»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301608	301600	22	22	3	8	301606	-1	-1	0	1	18051	18312	606616								20	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301609	301600	23	23	3	8	301606	-1	-1	0	1	18051	18312	606616								20	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301610	301600	24	24	3	8	301606	-1	-1	0	1	18051	18312	606616								20	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301611	301600	25	25	3	8	301606	-1	-1	0	1	18051	18312	606616								20	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301612	301600	26	26	3	8	301606	-1	-1	0	1	18051	18312	606616								20	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301613	301600	35	35	1	4	301606	-1	-1	0	1	18053	18312	606616								15	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301614	301600	36	36	1	4	301606	-1	-1	0	1	18054	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301615	301600	37	37	1	4	301606	-1	-1	0	1	18054	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301616	301600	38	38	1	4	301606	-1	-1	0	1	18054	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301617	301600	39	39	1	4	301606	-1	-1	0	1	18054	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301618	301600	40	40	1	4	301606	-1	-1	0	1	18054	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301619	301601	49	54	1	3	301607	-1	-1	0	1	18056	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301620	301601	55	55	1	10	301607	-1	-1	0	1	18056	18312	606616								10	7	1									606616	14410	18312			100	200	200		0	0	0	0	0
»ðòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301699	301600	1	1	1	1	301600	-1	-1	0	1		18312										7																			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301700	301700	2	4	2	2	301700	-1	-1	0	0	18005	18310									25	7											14410	18310				100	100		0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301701	301700	10	14	2	2	301701	-1	-1	0	0	18007	18310									25	7											14410	18310				100	100		0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301702	301701	40	45	2	3	301702	-1	-1	0	1	606617		18077	18313							1		10	2							606617	14414	18313			200	100	200			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301703	301701	50	55	2	3	301703	-1	-1	0	1	606617		18078	18313							1		10	2							606617	14415	18313			200	100	200			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301704	301701	50	55	3	5	301703	-1	-1	0	1	606617		18078	18313							1		10	2							606617	14415	18313			200	100	200			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301705	301701	49	54	1	3	301704	-1	-1	0	1	606617		18077	18313							1		10	2							606617	14414	18313			200	100	200			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301706	301701	55	55	1	10	301704	-1	-1	0	1	606617		18077	18313							1		10	2							606617	14414	18313			200	100	200			0	0	0	0	0
¶¾òáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301799	301700	1	1	1	1	301700	-1	-1	0	0	18005	18310									25	7																			0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301800	301800	2	4	2	2	301800	-1	-1	0	0	18026	18311									25	7											14410	18311				100	100		0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301801	301800	10	14	2	2	301800	-1	-1	0	0	18028	18311									25	7											14410	18311				100	100		0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301802	301800	20	24	2	2	301800	-1	-1	0	0	18030	18311									25	7											14410	18311				100	100		0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301803	301801	36	40	2	4	301801	-1	-1	0	1	18033	18311	606618								25	7	2								600001	606618	14412	18311		1	200	200	100		0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301804	301801	36	40	1	2	301801	-1	-1	0	1	18033	18311	606618								25	7	2								600001	606618	14412	18311		1	200	200	100		0	0	0	0	0
±ùòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301899	301801	1	1	1	1	301801	-1	-1	0	1	18026	18311	606618								25	7	2																		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301900	301900	2	4	2	2	301900	-1	-1	0	0	18005	18310									25	7											14410	18310				100	100		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301901	301900	35	39	2	3	301901	-1	-1	0	1	606619	18012	18310								1	10	1									606619	14413	18310			200	100	100		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301902	301900	35	39	4	6	301901	-1	-1	0	1	606619	18012	18310								1	20	1									606619	14413	18310			200	100	100		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301903	301900	20	24	2	3	301902	-1	-1	0	1	606619	18009	18310								1	20	2									606619	14412	18310			200	100	100		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301904	301900	20	24	3	5	301902	-1	-1	0	1	606619	18009	18310								1	20	2									606619	14412	18310			200	100	100		0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	301905	301900	55	55	5	5	301903	-1	-1	0	0																															0	0	0	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	301906	301900	55	55	5	5	301904	-1	-1	0	0																															0	0	302804	0	0
½ðÊôòáòæ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301999	301900	1	1	1	1	301900	-1	-1	0	0																															0	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302000	302002	2	4	2	2	302000	-1	-1	0	1	606620	18005	18026	18310	18311						1	16	4	1	1						606620		14430	18310	18311	200		100	100	100	0	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302001	302000	10	14	2	2	302000	-1	-1	0	0	18007	18310									25	7											14430	18310				100	100		0	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302002	302000	20	24	2	2	302000	-1	-1	0	0	18009	18310									25	7											14430	18310				100	100		0	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302003	302001	42	42	7	7	302001	0	-1	0	0																							14430	18310				100	100		1	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302098	302001	1	1	1	1	302000	-1	-1	0	1	18005	18310									25	7																			0	0	0	0	0
´÷Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302099	302000	1	1	1	1	302000	-1	-1	0	1	18005	18310									25	7																			0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302100	302100	2	4	2	2	302100	-1	-1	0	0	18005	18310									25	7											14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302101	302100	10	14	2	2	302100	-1	-1	0	0	18007	18310									25	7											14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302102	302101	20	24	1	3	302100	-1	-1	0	0	607901	18009	18310								12	10	2										14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302103	302101	20	24	4	6	302100	-1	-1	0	0	607901	18009	18310								12	10	2										14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302104	302101	20	24	1	2	302100	-1	-1	0	0	607901	18009	18310								12	10	2										14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302105	302101	20	24	2	3	302100	-1	-1	0	0	607901	18009	18310								12	10	2										14430	18310				100	100		0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302106	302102	23	24	2	3	302103	-1	-1	0	1	606621	18009	18051	18310	18312						1	11	9	1	1							606621	14432	18310	18312		200	100	100	100	0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302107	302102	23	24	3	5	302103	-1	-1	0	1	606621	18009	18052	18310	18312						1	11	9	1	1							606621	14432	18310	18312		200	100	100	100	0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302108	302102	25	27	2	3	302103	-1	-1	0	1	606621	18010	18053	18310	18312						1	11	9	1	1							606621	14432	18310	18312		200	100	100	100	0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302109	302102	25	27	1	2	302103	-1	-1	0	1	606621	18010	18053	18310	18312						1	11	9	1	1							606621	14432	18310	18312		200	100	100	100	0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302110	302102	23	24	1	2	302103	-1	-1	0	1	606621		18052		18312						1		9		1							606621	14432	18310	18312		200	100	100	100	0	0	0	0	0
ÎèÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302199	302102	1	1	1	1	302103	-1	-1	0	1																															0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302200	302200	2	4	2	2	302200	-1	-1	0	0	18005	18310									25	7											14430	18310				100	100		0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302201	302200	10	14	2	2	302200	-1	-1	0	0	18007	18310									25	7											14430	18310				100	100		0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302202	302201	40	40	5	5	302201	0	-1	0	0																							14430	18310				100	100		0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302203	302202	20	22	2	3	302202	-1	-1	0	1	606622		18072		18313						1		9		1							606622	14432	18310	18313		200	100	100	100	0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302204	302202	20	22	3	5	302202	-1	-1	0	1	606622		18072		18313						1		9		1							606622	14432	18310	18313		200	100	100	100	0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302205	302202	25	27	2	3	302202	-1	-1	0	1	606622		18073		18313						1		9		1							606622	14432	18310	18313		200	100	100	100	0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302206	302202	25	27	1	2	302202	-1	-1	0	1	606622		18073		18313						1		9		1							606622	14432	18310	18313		200	100	100	100	0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302207	302202	20	22	3	4	302202	-1	-1	0	1	606622		18072		18313						1		9		1							606622	14432	18310	18313		200	100	100	100	0	0	0	0	0
Ç±Ñ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302299	302202	1	1	1	1	302202	-1	-1	0	1																															0	0	0	0	0
ßËßËÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302300	302300	2	4	2	2	302300	-1	-1	0	0	18005	18310									25	7											14430	18310				100	100		0	0	0	0	0
ßËßËÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302301	302300	30	34	2	3	302301	-1	-1	0	1	606623	18011									1	10										606623	14433	18310			200	100	100		0	0	0	0	0
ßËßËÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302302	302300	30	34	4	6	302301	-1	-1	0	1	606623	18011	18310								1	20	2									606623	14433	18310			200	100	100		0	0	0	0	0
ßËßËÑ¥¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302399	302300	1	1	1	1	302300	-1	-1	0	0																															0	0	0	0	0
Ê¥µ®Ã±¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302400	302400	1	1	1	1	302300	-1	-1	0	0	18005	18310									25	7																			0	0	0	0	0
Ê¥µ®Ã±¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302401	302401	1	1	1	1	302300	-1	-1	0	0	18005	18311									25	7																			0	0	0	0	0
Ê¥µ®Ã±¹Ö	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302499	302400	1	1	1	1	302300	-1	-1	0	1	18005	18310									25	7																			0	0	0	0	0
ÑÒ³æ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302500	302500	40	44	4	6	302500	-1	-1	0	1	606610	18013	18076	18310							1	8	2	1								606610	14453	18310	18313		200	100	100	100	0	0	0	0	0
ÑÒ³æ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302501	302500	40	45	2	3	302500	-1	-1	0	1	606610	18013	18076	18310							1	8	2	1								606610	14453	18310	18313		200	100	100	100	0	0	0	0	0
ÑÒ³æ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302502	302500	1	1	1	2	302501	0	-1	0	0				18310										1							17014	17014	17014	17014	17014	1	1	1	1	1	0	0	0	0	0
ÑÒ³æ	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302599	302500	1	1	1	1	302500	-1	-1	0	1																															0	0	0	0	0
¿É°®Ð¡Ñ¼	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;49;	302600	302600	1	1	1	10	21712	-1	-1	0	1																															0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302800	302800	35	39	1	2	302801	-1	-1	0	0					18311										1								14403	18310	18311			100	100	100	0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302801	302800	35	39	5	5	304445	0	0	0	0																															0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302802	302800	35	39	4	4	304445	0	0	0	0																															0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302803	302800	35	39	5	5	304445	0	0	0	0																															0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	302804	302800	55	55	4	4	302802	-1	-1	0	0																															0	0	0	0	0
»ú¼×Éñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302899	302800	1	1	1	2	302800	-1	-1	0	0		18012	18033	18310	18311							10	10	1	1								14403	18310	18311			100	100	100	0	0	0	0	0
µØ·çÉñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302900	302900	40	44	1	2	302901	-1	-1	0	0																							14403	18310	18313			100	100	100	0	0	0	0	0
µØ·çÉñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302901	302900	35	39	5	5	304446	0	0	0	0																															0	0	0	0	0
µØ·çÉñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302902	302900	35	39	4	4	304445	0	0	0	0																															0	0	0	0	0
µØ·çÉñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302903	302900	35	39	5	5	304445	0	0	0	0																															0	0	0	0	0
µØ·çÉñ¹Ù	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	302999	302900	1	1	1	2	302900	-1	-1	0	0		18013	18076	18310	18313							10	10	1	1								14403	18310	18313			100	100	100	0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303200	303200	2	4	4	9	303200	-1	-1	0	0	18005	18310									25	7											14452	18310				100	100		0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303201	303200	75	79	4	9	303200	-1	-1	0	0	18020	18310									25	7											14452	18310				100	100		0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303203	303201	36	40	2	4	303201	-1	-1	0	1	18012	18310	606632								25	7	2								600201	606632	14452	18310		1	200	200	100		0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303204	303201	36	40	1	2	303201	-1	-1	0	1	18012	18310	606632								25	7	2								600201	606632	14452	18310		1	200	200	100		0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303205	303201	45	45	5	5	303202	0	-1	0	0																					600201	606632	14452	18310		1	200	200	100		0	0	0	0	0
ÌøÌøµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303299	303201	1	1	1	1	303201	-1	-1	0	1	18005	18310	606632								25	7	2																		0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303300	303300	1	1	1	1	303300	-1	-1	0	0																															0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303301	303300	30	30	4	5	303300	-1	-1	0	0		18053	18032	18312	18311							9	11	1	1								14453	18312	18311			100	100	100	0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303302	303300	30	30	2	4	303300	-1	-1	0	0		18053	18032	18312	18311							9	11	1	1								14453	18312	18311			100	100	100	0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303303	303300	25	29	3	4	303301	-1	-1	0	1	606633	18052	18073	18312	18313						1	6	4	1	1						606633	14452	18312	18313		200	100	100	100		0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303304	303300	25	29	4	5	303301	-1	-1	0	1	606633	18052	18073	18312	18313						1	6	4	1	1						606633	14452	18312	18313		200	100	100	100		0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303305	303300	49	54	1	3	303302	-1	-1	0	1	606633	18056	18077	18312	18313						1	6	4	1	1						606633	14452	18312	18313		200	100	100	100		0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303306	303300	49	54	3	6	303302	-1	-1	0	1	606633	18056	18077	18312	18313						1	6	4	1	1						606633	14452	18312	18313		200	100	100	100		0	0	0	0	0
ËéËéµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303399	303300	1	1	1	1	303300	-1	-1	0	0																															0	0	0	0	0
Æ¤Æ¤µØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303400	303400	1	1	1	1	303400	-1	-1	0	0																															0	0	0	0	0
Æ¤Æ¤µØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303401	303400	20	24	2	3	303400	-1	-1	0	1	606634	18009	18030	18310	18311						1	5	5	1	1							606634	14451	18310	18311		200	100	100	100	0	0	0	0	0
Æ¤Æ¤µØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303402	303400	20	24	3	5	303400	-1	-1	0	1	606634	18009	18030	18310	18311						1	10	10	1	1							606634	14451	18310	18311		200	100	100	100	0	0	0	0	0
Æ¤Æ¤µØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303403	303400	20	24	1	2	303400	-1	-1	0	1	606634	18009	18030	18310	18311						1	10	10	1	1							606634	14451	18310	18311		200	100	100	100	0	0	0	0	0
Æ¤Æ¤µØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303499	303400	1	1	1	1	303400	-1	-1	0	1																															0	0	0	0	0
ÆÕÆÕµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303500	303500	1	1	1	1	303500	-1	-1	0	0																															0	0	0	0	0
ÆÕÆÕµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303501	303500	40	45	1	2	303501	-1	-1	0	1	606635	18056	18035	18312	18311	607962					1	8	2	1	1	2					606635	14454	18312	18311	607962	200	100	100	100	400	0	0	0	0	0
ÆÕÆÕµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303502	303500	50	55	3	5	303502	-1	-1	0	1	606635	18057	18036	18312	18311						1	8	2	1	1						606635	14455	18312	18311		200	100	100	100		0	0	0	0	0
ÆÕÆÕµØÀ×	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303503	303500	50	55	4	8	303502	-1	-1	0	1	606635	18057	18036	18312	18311						1	8	2	1	1						606635	14455	18312	18311		200	100	100	100		0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303600	303600	40	44	2	3	303600	-1	-1	0	1	606628	18055	18076	18312	18313						1	3	7	1	1							606628	14424	18312	18313		200	100	100	100	0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303601	303600	40	44	1	2	303600	-1	-1	0	1	606628	18055	18076	18312	18313						1	3	7	1	1							606628	14424	18312	18313		200	100	100	100	0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303602	303600	20	24	2	3	303602	-1	-1	0	0	620028										10										620028					200					0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303603	303600	20	24	3	8	303603	-1	-1	0	1	606628	18051	18072	18312	18313						1	9	6	1	1						606628	14422	18312	18313		200	100	100	100		0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303604	303600	20	24	5	5	303604	-1	-1	0	0																															0	0	0	0	0
ÒøÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303699	303600	1	1	1	1	303600	-1	-1	0	1																															0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303700	303700	1	1	1	1	303702	-1	-1	0	1																															0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303701	303700	20	24	2	3	303701	-1	-1	0	0	620028										10										620028					200					0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303702	303700	20	24	3	8	303702	-1	-1	0	1	606629	18009	18030	18310	18311						1	9	6	1	1						606629	14422	18310	18311		200	100	100	100		0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303703	303700	20	24	5	5	303703	-1	-1	0	0																															0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303704	303700	49	54	1	3	303704	-1	-1	0	1	606629	18014	18035	18310	18311	621005					1	5	5	1	1	20					606629	14422	18310	18311		200	100	100	100		0	0	0	0	0
»ÆÍ­	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303705	303700	49	54	3	6	303704	-1	-1	0	1	606629	18014	18035	18310	18311						1	5	5	1	1						606629	14422	18310	18311		200	100	100	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303800	303800	2	4	2	2	303200	-1	-1	0	0	18005	18312									25	7											14420	18312				100	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303801	303800	81	89	3	4	303800	-1	-1	0	0	18020	18312									25	7											14420	18312				100	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303802	303800	2	4	4	9	303800	-1	-1	0	0	18005	18312									25	7																			0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303803	303801	36	40	2	4	303801	-1	-1	0	1	18054	18312	606630								25	7	2								601201	606630	14422	18312		1	200	200	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303804	303801	36	40	1	2	303801	-1	-1	0	1	18054	18312	606630								25	7	2								601201	606630	14422	18312		1	200	200	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303805	303801	45	45	4	4	303802	0	-1	0	0																					601201	606630	14422	18312		1	200	200	100		0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303806	303800	2	4	4	9	303800	-1	-1	0	0	18005	18312									25	7																			0	0	0	0	0
ÌúÊ¨	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	303807	303800	2	4	4	9	303800	-1	-1	0	0	18005	18312									25	7																			0	0	0	0	0
